RD_east,RD_north,latitude,longitude,osm_class,osm_type
95650.0,436750.0,51.9160698143,4.5245498969,amenity,university
95650.0,436850.0,51.9169685571,4.5245326472,highway,pedestrian
95650.0,436950.0,51.9178672998,4.5245153967,amenity,bench
95650.0,437050.0,51.9187660423,4.5244981454,amenity,university
95650.0,437150.0,51.9196647848,4.5244808933,amenity,university
95650.0,437250.0,51.9205635271,4.5244636405,highway,cycleway
95650.0,437350.0,51.9214622694,4.5244463868,amenity,bench
95650.0,437450.0,51.9223610115,4.5244291323,place,house
95650.0,437550.0,51.9232597535,4.524411877,place,house
95650.0,437650.0,51.9241584954,4.524394621,place,house
95650.0,437750.0,51.9250572371,4.5243773641,place,house
95650.0,437850.0,51.9259559788,4.5243601065,leisure,pitch
95650.0,437950.0,51.9268547203,4.524342848,highway,cycleway
95650.0,438050.0,51.9277534618,4.5243255888,tourism,trail_riding_station
95650.0,438150.0,51.9286522031,4.5243083287,highway,footway
95650.0,438250.0,51.9295509443,4.5242910679,highway,footway
95650.0,438350.0,51.9304496854,4.5242738062,highway,footway
95650.0,438450.0,51.9313484264,4.5242565438,highway,footway
95650.0,438550.0,51.9322471672,4.5242392806,highway,footway
95650.0,438650.0,51.933145908,4.5242220166000005,highway,footway
95650.0,438750.0,51.9340446486,4.5242047517,highway,footway
95650.0,438850.0,51.9349433891,4.5241874861,highway,footway
95750.0,432850.0,51.8810294063,4.5266742271,place,house
95750.0,432950.0,51.8819281537,4.5266570374,place,house
95750.0,433050.0,51.8828269009,4.5266398469,amenity,parking
95750.0,433150.0,51.8837256481,4.5266226556,amenity,parking
95750.0,433250.0,51.8846243951,4.5266054635,railway,yard
95750.0,433350.0,51.885523142,4.5265882706000005,railway,yard
95750.0,433450.0,51.8864218888,4.5265710769,highway,cycleway
95750.0,433550.0,51.8873206355,4.5265538824,amenity,parking
95750.0,433650.0,51.8882193821,4.5265366872,leisure,pitch
95750.0,433750.0,51.8891181286,4.5265194911,amenity,bench
95750.0,433850.0,51.890016875,4.5265022943,leisure,bleachers
95750.0,433950.0,51.8909156213,4.5264850966,highway,service
95750.0,434050.0,51.8918143675,4.5264678982,place,house
95750.0,434150.0,51.8927131135,4.526450699,highway,cycleway
95750.0,434250.0,51.8936118595,4.526433499,highway,cycleway
95750.0,434350.0,51.8945106053,4.5264162981,amenity,parking
95750.0,434450.0,51.895409351,4.5263990965,place,house
95750.0,434550.0,51.8963080966,4.5263818941,highway,residential
95750.0,434650.0,51.8972068421,4.526364691,place,house
95750.0,434750.0,51.8981055875,4.526347487,man_made,pier
95750.0,434850.0,51.8990043328,4.5263302822,man_made,pier
95750.0,434950.0,51.899903078,4.5263130766,highway,unclassified
95750.0,435050.0,51.9008018231,4.5262958703,highway,unclassified
95750.0,435150.0,51.901700568,4.5262786631,place,house
95750.0,435250.0,51.9025993129,4.5262614552,place,house
95750.0,435350.0,51.9034980576,4.5262442464,highway,footway
95750.0,435450.0,51.9043968022,4.5262270369,highway,footway
95750.0,435550.0,51.9052955467,4.5262098266,highway,footway
95750.0,435650.0,51.9061942912,4.5261926155,place,house
95750.0,435750.0,51.9070930354,4.5261754036,amenity,parking
95750.0,435850.0,51.9079917796,4.5261581909,amenity,parking
95750.0,435950.0,51.9088905237,4.5261409774,military,barracks
95750.0,436050.0,51.9097892677,4.5261237631,military,barracks
95750.0,436150.0,51.9106880115,4.5261065480000005,place,house
95750.0,436250.0,51.9115867552,4.5260893321,place,house
95750.0,436350.0,51.9124854989,4.5260721154,place,house
95750.0,436450.0,51.9133842424,4.526054898,place,house
95750.0,436550.0,51.9142829858,4.5260376797,highway,cycleway
95750.0,436650.0,51.9151817291,4.5260204607,amenity,university
95750.0,436750.0,51.9160804722,4.5260032408,amenity,university
95750.0,436850.0,51.9169792153,4.5259860202,amenity,university
95750.0,436950.0,51.9178779583,4.5259687987,amenity,university
95750.0,437050.0,51.9187767011,4.5259515765,amenity,university
95750.0,437150.0,51.9196754438,4.5259343535,amenity,university
95750.0,437250.0,51.9205741864,4.5259171297,place,house
95750.0,437350.0,51.9214729289,4.5258999051,amenity,community_centre
95750.0,437450.0,51.9223716713,4.5258826797,highway,unclassified
95750.0,437550.0,51.9232704136,4.5258654535,highway,cycleway
95750.0,437650.0,51.9241691558,4.5258482265,highway,footway
95750.0,437750.0,51.9250678978,4.5258309987,place,house
95750.0,437850.0,51.9259666398,4.5258137701,place,house
95750.0,437950.0,51.9268653816,4.5257965407,leisure,pitch
95750.0,438050.0,51.9277641233,4.5257793105,highway,footway
95750.0,438150.0,51.9286628649,4.5257620796,highway,footway
95750.0,438250.0,51.9295616064,4.5257448478,highway,footway
95750.0,438350.0,51.9304603478,4.5257276153,highway,footway
95750.0,438450.0,51.931359089,4.5257103819,highway,footway
95750.0,438550.0,51.9322578301,4.5256931478,highway,footway
95750.0,438650.0,51.9331565712,4.5256759128,highway,footway
95750.0,438750.0,51.9340553121,4.5256586771,highway,footway
95750.0,438850.0,51.9349540529,4.5256414406,highway,footway
95850.0,432850.0,51.8810400355,4.5281264395,place,house
95850.0,432950.0,51.8819387831,4.5281092788,place,house
95850.0,433050.0,51.8828375307,4.5280921173,amenity,parking
95850.0,433150.0,51.8837362781,4.528074955,leisure,pitch
95850.0,433250.0,51.8846350254,4.5280577919,leisure,pitch
95850.0,433350.0,51.8855337726,4.5280406281,leisure,pitch
95850.0,433450.0,51.8864325197,4.5280234634,highway,cycleway
95850.0,433550.0,51.8873312667,4.5280062979,leisure,pitch
95850.0,433650.0,51.8882300135,4.5279891317,leisure,pitch
95850.0,433750.0,51.8891287603,4.5279719647,leisure,bleachers
95850.0,433850.0,51.890027507,4.5279547968000005,highway,pedestrian
95850.0,433950.0,51.8909262535,4.5279376282,leisure,pitch
95850.0,434050.0,51.891825,4.5279204588,place,house
95850.0,434150.0,51.8927237463,4.5279032886,place,house
95850.0,434250.0,51.8936224925,4.5278861176,highway,cycleway
95850.0,434350.0,51.8945212386,4.5278689458,amenity,parking
95850.0,434450.0,51.8954199846,4.5278517732,highway,unclassified
95850.0,434550.0,51.8963187305,4.5278345999,amenity,parking
95850.0,434650.0,51.8972174763,4.5278174257,highway,pedestrian
95850.0,434750.0,51.898116222,4.5278002508,highway,pedestrian
95850.0,434850.0,51.8990149675,4.527783075,highway,pedestrian
95850.0,434950.0,51.899913713,4.5277658985,highway,unclassified
95850.0,435050.0,51.9008124583,4.5277487212,highway,unclassified
95850.0,435150.0,51.9017112036,4.5277315431,place,house
95850.0,435250.0,51.9026099487,4.5277143642,place,house
95850.0,435350.0,51.9035086937,4.5276971845,leisure,bird_hide
95850.0,435450.0,51.9044074386,4.527680004,highway,footway
95850.0,435550.0,51.9053061834,4.5276628227,highway,footway
95850.0,435650.0,51.9062049281,4.5276456406,amenity,parking
95850.0,435750.0,51.9071036726,4.5276284577,military,barracks
95850.0,435850.0,51.9080024171,4.5276112741,military,barracks
95850.0,435950.0,51.9089011614,4.5275940896,military,barracks
95850.0,436050.0,51.9097999057,4.5275769044,leisure,pitch
95850.0,436150.0,51.9106986498,4.5275597184,leisure,sports_centre
95850.0,436250.0,51.9115973938,4.5275425315,leisure,sports_centre
95850.0,436350.0,51.9124961377,4.5275253439,leisure,sports_centre
95850.0,436450.0,51.9133948815,4.5275081555,highway,tertiary
95850.0,436550.0,51.9142936252,4.5274909663,highway,primary
95850.0,436650.0,51.9151923687,4.5274737763,amenity,college
95850.0,436750.0,51.9160911122,4.5274565855,amenity,university
95850.0,436850.0,51.9169898555,4.5274393939,amenity,parking
95850.0,436950.0,51.9178885988,4.5274222015,amenity,university
95850.0,437050.0,51.9187873419,4.5274050084,amenity,university
95850.0,437150.0,51.9196860849,4.5273878144,amenity,university
95850.0,437250.0,51.9205848278,4.5273706197,place,house
95850.0,437350.0,51.9214835706,4.5273534241,place,house
95850.0,437450.0,51.9223823132,4.5273362278,place,house
95850.0,437550.0,51.9232810558,4.5273190307,place,house
95850.0,437650.0,51.9241797982,4.5273018327,place,house
95850.0,437750.0,51.9250785405,4.527284634,man_made,bridge
95850.0,437850.0,51.9259772828,4.5272674345,highway,secondary
95850.0,437950.0,51.9268760249,4.5272502342,tourism,trail_riding_station
95850.0,438050.0,51.9277747668,4.5272330331,highway,footway
95850.0,438150.0,51.9286735087,4.5272158312,highway,footway
95850.0,438250.0,51.9295722505,4.5271986285,highway,footway
95850.0,438350.0,51.9304709921,4.5271814251,highway,footway
95850.0,438450.0,51.9313697337,4.5271642208,highway,footway
95850.0,438550.0,51.9322684751,4.5271470157,highway,footway
95850.0,438650.0,51.9331672164,4.5271298099,highway,cycleway
95850.0,438750.0,51.9340659576,4.5271126032,highway,cycleway
95850.0,438850.0,51.9349646986,4.5270953958,highway,cycleway
95950.0,432850.0,51.8810506467,4.5295786527,amenity,parking
95950.0,432950.0,51.8819493946,4.529561521,place,house
95950.0,433050.0,51.8828481424,4.5295443885,leisure,pitch
95950.0,433150.0,51.8837468901,4.5295272553,leisure,pitch
95950.0,433250.0,51.8846456377,4.5295101212,leisure,sports_centre
95950.0,433350.0,51.8855443852,4.5294929863,highway,residential
95950.0,433450.0,51.8864431326,4.5294758507,highway,cycleway
95950.0,433550.0,51.8873418798,4.5294587142000005,highway,pedestrian
95950.0,433650.0,51.888240627,4.529441577,highway,pedestrian
95950.0,433750.0,51.889139374,4.5294244390000005,leisure,pitch
95950.0,433850.0,51.8900381209,4.5294073002,leisure,pitch
95950.0,433950.0,51.8909368678,4.5293901606,leisure,track
95950.0,434050.0,51.8918356145,4.5293730202,highway,service
95950.0,434150.0,51.8927343611,4.529355879,highway,cycleway
95950.0,434250.0,51.8936331076,4.529338737,highway,cycleway
95950.0,434350.0,51.894531854,4.5293215943,highway,primary
95950.0,434450.0,51.8954306003,4.5293044507,shop,furniture
95950.0,434550.0,51.8963293464,4.5292873064,place,house
95950.0,434650.0,51.8972280925,4.5292701613,highway,unclassified
95950.0,434750.0,51.8981268384,4.5292530154,tourism,viewpoint
95950.0,434850.0,51.8990255843,4.5292358686,tourism,viewpoint
95950.0,434950.0,51.89992433,4.5292187211,tourism,viewpoint
95950.0,435050.0,51.9008230756,4.5292015729,highway,unclassified
95950.0,435150.0,51.9017218211,4.5291844238,highway,unclassified
95950.0,435250.0,51.9026205665,4.5291672739,highway,unclassified
95950.0,435350.0,51.9035193118,4.5291501232,highway,footway
95950.0,435450.0,51.904418057,4.5291329718,highway,footway
95950.0,435550.0,51.9053168021,4.5291158196,highway,footway
95950.0,435650.0,51.906215547,4.5290986665,military,barracks
95950.0,435750.0,51.9071142919,4.5290815127,military,barracks
95950.0,435850.0,51.9080130366,4.5290643581,military,barracks
95950.0,435950.0,51.9089117812,4.5290472027,military,barracks
95950.0,436050.0,51.9098105257,4.5290300465,leisure,sports_centre
95950.0,436150.0,51.9107092701,4.5290128895,leisure,pitch
95950.0,436250.0,51.9116080144,4.5289957317,leisure,pitch
95950.0,436350.0,51.9125067586,4.5289785732,leisure,pitch
95950.0,436450.0,51.9134055027,4.5289614138,highway,cycleway
95950.0,436550.0,51.9143042466,4.5289442537,highway,services
95950.0,436650.0,51.9152029904,4.5289270927,highway,cycleway
95950.0,436750.0,51.9161017342,4.528909931,place,house
95950.0,436850.0,51.9170004778,4.5288927685,amenity,university
95950.0,436950.0,51.9178992213,4.5288756052,amenity,university
95950.0,437050.0,51.9187979647,4.5288584411,amenity,university
95950.0,437150.0,51.919696708000004,4.5288412762,place,house
95950.0,437250.0,51.9205954511,4.5288241105,amenity,school
95950.0,437350.0,51.9214941942,4.528806944,place,house
95950.0,437450.0,51.9223929371,4.5287897767,place,house
95950.0,437550.0,51.92329168,4.5287726087,place,house
95950.0,437650.0,51.9241904227,4.5287554398,place,house
95950.0,437750.0,51.9250891653,4.5287382702,highway,residential
95950.0,437850.0,51.9259879078,4.5287210997,highway,cycleway
95950.0,437950.0,51.9268866502,4.5287039285,place,house
95950.0,438050.0,51.9277853924,4.5286867565,highway,unclassified
95950.0,438150.0,51.9286841346,4.5286695837,highway,unclassified
95950.0,438250.0,51.9295828766,4.5286524101,highway,footway
95950.0,438350.0,51.9304816185,4.5286352357,highway,cycleway
95950.0,438450.0,51.9313803603,4.5286180605,highway,footway
95950.0,438550.0,51.932279102,4.5286008845,highway,unclassified
95950.0,438650.0,51.9331778436,4.5285837077,highway,unclassified
95950.0,438750.0,51.9340765851,4.5285665302,highway,footway
95950.0,438850.0,51.9349753264,4.5285493518,highway,footway
96050.0,432850.0,51.88106124,4.5310308668,amenity,bicycle_parking
96050.0,432950.0,51.8819599882,4.5310137641,amenity,school
96050.0,433050.0,51.8828587363,4.5309966606,leisure,pitch
96050.0,433150.0,51.8837574842,4.5309795563,highway,residential
96050.0,433250.0,51.8846562321,4.5309624512,place,house
96050.0,433350.0,51.8855549798,4.5309453454,place,house
96050.0,433450.0,51.8864537275,4.5309282387,place,house
96050.0,433550.0,51.887352475,4.5309111313,amenity,parking
96050.0,433650.0,51.8882512224,4.5308940231,place,house
96050.0,433750.0,51.8891499698,4.5308769141,building,yes
96050.0,433850.0,51.890048717,4.5308598043,leisure,pitch
96050.0,433950.0,51.8909474641,4.5308426937,leisure,pitch
96050.0,434050.0,51.8918462111,4.5308255824,highway,residential
96050.0,434150.0,51.8927449579,4.5308084702,place,house
96050.0,434250.0,51.8936437047,4.5307913573,place,house
96050.0,434350.0,51.8945424514,4.5307742435,amenity,fuel
96050.0,434450.0,51.8954411979,4.530757129,amenity,parking
96050.0,434550.0,51.8963399444,4.5307400137,place,house
96050.0,434650.0,51.8972386907,4.5307228976,highway,footway
96050.0,434750.0,51.8981374369,4.5307057807,highway,footway
96050.0,434850.0,51.899036183,4.530688663,man_made,pier
96050.0,434950.0,51.8999349291,4.5306715446,man_made,pier
96050.0,435050.0,51.9008336749,4.5306544253,highway,unclassified
96050.0,435150.0,51.9017324207,4.5306373053,highway,unclassified
96050.0,435250.0,51.9026311664,4.5306201845,highway,unclassified
96050.0,435350.0,51.903529912,4.5306030628,leisure,horse_riding
96050.0,435450.0,51.9044286574,4.5305859404,highway,footway
96050.0,435550.0,51.9053274028,4.5305688172,highway,footway
96050.0,435650.0,51.906226148,4.5305516932,military,barracks
96050.0,435750.0,51.9071248931,4.5305345685,leisure,track
96050.0,435850.0,51.9080236381,4.5305174429,leisure,track
96050.0,435950.0,51.908922383,4.5305003165,military,barracks
96050.0,436050.0,51.9098211278,4.5304831894,amenity,parking
96050.0,436150.0,51.9107198725,4.5304660615,leisure,pitch
96050.0,436250.0,51.911618617,4.5304489327,leisure,pitch
96050.0,436350.0,51.9125173615,4.5304318032,leisure,sports_centre
96050.0,436450.0,51.9134161058,4.5304146729,highway,cycleway
96050.0,436550.0,51.9143148501,4.5303975418,amenity,parking
96050.0,436650.0,51.9152135942,4.5303804099,place,house
96050.0,436750.0,51.9161123382,4.5303632773,amenity,parking
96050.0,436850.0,51.9170110821,4.5303461438,place,house
96050.0,436950.0,51.9179098259,4.5303290096,place,house
96050.0,437050.0,51.9188085695,4.5303118745,place,house
96050.0,437150.0,51.9197073131,4.5302947387,highway,cycleway
96050.0,437250.0,51.9206060565,4.5302776021,place,house
96050.0,437350.0,51.9215047999,4.5302604646,place,house
96050.0,437450.0,51.9224035431,4.5302433264,place,house
96050.0,437550.0,51.9233022862,4.5302261874,place,house
96050.0,437650.0,51.9242010292,4.5302090477,place,house
96050.0,437750.0,51.9250997721,4.5301919071,place,house
96050.0,437850.0,51.9259985148,4.5301747657,place,house
96050.0,437950.0,51.9268972575,4.5301576236,highway,cycleway
96050.0,438050.0,51.927796,4.5301404806,place,house
96050.0,438150.0,51.9286947424,4.5301233369,highway,footway
96050.0,438250.0,51.9295934847,4.5301061924,highway,footway
96050.0,438350.0,51.9304922269,4.530089047,highway,footway
96050.0,438450.0,51.931390969,4.5300719009,highway,footway
96050.0,438550.0,51.932289711,4.530054754,highway,footway
96050.0,438650.0,51.9331884529,4.5300376064,leisure,golf_course
96050.0,438750.0,51.934087194600004,4.5300204579,leisure,golf_course
96050.0,438850.0,51.9349859362,4.5300033086000004,leisure,golf_course
90150.0,435850.0,51.9073674051,4.4447868359000005,place,house
90150.0,435950.0,51.908266133,4.4447679958,place,house
90150.0,436050.0,51.9091648607,4.4447491549,place,house
90150.0,436150.0,51.9100635883,4.4447303131,place,house
90150.0,436250.0,51.9109623158,4.4447114705,place,house
90150.0,436350.0,51.9118610432,4.4446926269,place,house
90150.0,436450.0,51.9127597705,4.4446737825,place,house
90150.0,436550.0,51.9136584977,4.4446549373,place,house
90150.0,436650.0,51.9145572248,4.4446360911,place,house
90150.0,436750.0,51.9154559517,4.4446172441,highway,residential
90150.0,436850.0,51.9163546786,4.4445983963,highway,cycleway
90150.0,436950.0,51.9172534053,4.4445795475,place,house
90150.0,437050.0,51.9181521319,4.4445606979,amenity,parking
90150.0,437150.0,51.9190508584,4.4445418474,place,house
90150.0,437250.0,51.9199495848,4.4445229961,place,house
